timestamp,time_utc8,flow,seq,length,mlt,type,back_to_back,retransmissions,ack_sender,acked_segments,acked_bytes,target_seq
1772359234.446906,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0001010894775390625,b2b,True,0,183.172.73.211,4,5312,2879877713
1772359234.447926,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,2.3126602172851562e-05,b2b,True,0,183.172.73.211,12,15936,2879893649
1772359234.447934,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,2.9802322387695312e-05,data,False,0,183.172.73.211,1,1328,2879894977
1772359234.449754,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,9.298324584960938e-05,b2b,True,0,183.172.73.211,12,15936,2879910913
1772359234.44979,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00010991096496582031,b2b,True,0,183.172.73.211,12,15936,2879926849
1772359234.449802,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00011992454528808594,b2b,True,0,183.172.73.211,2,2656,2879929505
1772359234.452226,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,9.298324584960938e-05,b2b,True,0,183.172.73.211,12,15936,2879945441
1772359234.452261,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00011205673217773438,b2b,True,0,183.172.73.211,12,15936,2879961377
1772359234.452275,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00012302398681640625,b2b,True,0,183.172.73.211,2,2656,2879964033
1772359234.452828,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,4.38690185546875e-05,b2b,True,0,183.172.73.211,10,13280,2879977313
1772359234.454521,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,8.988380432128906e-05,b2b,True,0,183.172.73.211,12,15936,2879993249
1772359234.454552,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.000102996826171875,b2b,True,0,183.172.73.211,12,15936,2880009185
